biosample_id	geo_loc_name	asserted_lat	asserted_lon	inferred_lat	inferred_lon	distance_meters	asserted_elev	inferred_elev	elev_difference_meters	asserted_env_broad_scale_id	asserted_env_broad_scale_name	asserted_env_local_scale_id	asserted_env_local_scale_name	asserted_env_medium_id	asserted_env_medium_name
nmdc:bsm-11-hmk0q016	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hmnbnx96	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hmsgpt94	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-hmstjg52	USA: Colorado, Rocky Mountains	40.186823	-105.54091	39.7271888	-104.9991566	68878.8	2814.7	2796.0	18.699999999999818	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-hmv9k538	USA: Arizona, Santa Rita Experimental Range	31.909824	-110.835912	31.8334182	-110.8528643	8645.4	996.7	983.0	13.700000000000045	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-hmvc8526	USA: Utah, Onaqui	40.17372	-112.456712	40.2106006	-112.5610339	9764.1	1658	1657.0	1.0	ENVO:00000446	terrestrial biome	ENVO:01000869	area of scrub	ENVO:00001998	soil
nmdc:bsm-11-hmvsf367	Congo: Brazzaville	-4.3092	15.2356	-0.7264327	15.6419155	400933.5	260.0	103.0	157.0	ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-hn50da75	USA: Tennessee, Great Smoky Mountains National Park	35.685523	-83.502232	35.63422	-83.402366	10674.6	626.5	600.0	26.5	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-hn5t0342	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hn8bhn75	USA: California, Berkeley	37.851667	-122.294444	37.8708393	-122.272863	2852.1	13.0	10.0	3.0	ENVO:01001001	plant associated environment	PO:0009005	root	ENVO:00005801	rhizosphere
nmdc:bsm-11-hnazg594	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hncxy943	USA: Oregon, Lane County	44.230556	-122.191464	43.9314567	-122.8575849	62747.0		668.0		ENVO:01000211		ENVO:01000211		ENVO:00001998	
nmdc:bsm-11-hnfdb865	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00000021	freshwater lake	ENVO:04000007	lake water
nmdc:bsm-11-hnhtzq79	USA: California	36.9612	-119.0282	36.7014631	-118.755997	37696.8		2103.0		ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-hnhyte35	USA: Michigan, Lake City	44.296098	-85.199683	44.335287	-85.215046	4525.8	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hnk3p384	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hnz1hm30	USA: Alaska, Toolik Field Station	68.627943	-149.347229	68.6276503	-149.5942706	10010.7	843.8	874.0	30.200000000000045	ENVO:00000446	terrestrial biome	ENVO:01000861	area of dwarf scrub	ENVO:00001998	soil
nmdc:bsm-11-hnzaga56	USA: Wisconsin, Oregon	42.966111	-89.35611	42.9259657	-89.3842779	5018.3	297.0	291.0	6.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hp7akp67	USA: Virginia, Smithsonian Conservation Biology Institute	38.895212	-78.142701	38.8847957	-78.1461968	1197.1	316.8	289.0	27.80000000000001	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-hp7zvf89	USA: California	34.4204	-119.6671	36.7014631	-118.755997	266691.9		30.0		ENVO:01001002	animal-associated environment	UBERON:0001555	digestive tract	ENVO:00002003	fecal material
nmdc:bsm-11-hp8c9435	USA: Alaska, Toolik Field Station	68.658157	-149.362189	68.6276503	-149.5942706	9991.6	822.4	847.0	24.600000000000023	ENVO:00000446	terrestrial biome	ENVO:01000887	area of sedge- and forb-dominated herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-hpc0y385	USA: New Mexico, Los Alamos	35.88	-106.3031	35.88137	-106.298959	403.0	2225.0	2194.0	31.0	ENVO:01000219	anthropogenic terrestrial biome	ENVO:00000469	research facility	ENVO:00002275	technosol
nmdc:bsm-11-hpcym074	USA: Michigan, Kellogg Biological Station	42.39	-85.37	42.4118364	-85.3877345	2831.3	286.0	275.0	11.0	ENVO:01001442	agricultural biome	ENVO:01001442	phyllosphere biome	ENVO:01001001	plant-associated biome
nmdc:bsm-11-hpnb0708	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hpnwmp42	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	217.0	217.0	0.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hpps8442	Namibia	-22.9791833333	14.5836	-23.2335499	17.3231107	281602.0	70	39.0	31.0	ENVO:01000183	tropical desert biome	ENVO:00000548	gravel field	ENVO:01000018	gravel
nmdc:bsm-11-hpqntj41	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hq0cqm36	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hq2sjc94	USA: Oregon, Boardman	45.83986	-119.70058	45.839855	-119.700583	0.6	95.0	91.0	4.0	ENVO:01000177	grassland biome	ENVO:00000011	garden	ENVO:00005801	rhizosphere
nmdc:bsm-11-hq9trh10	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hqe1h106	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	217.0	217.0	0.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hqe4qv30	USA: Kansas, Konza Prairie Biological Station	39.082563	-96.566704	39.1002012	-96.576798	2146.0	424	411.0	13.0	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-hqkd3e25	USA: California, Berkeley	37.851667	-122.294444	37.8708393	-122.272863	2852.1	13.0	10.0	3.0	ENVO:01001001	plant associated environment	PO:0009005	root	ENVO:00005801	rhizosphere
nmdc:bsm-11-hqp4kx64	USA: Oregon, Boardman	45.83986	-119.70058	45.839855	-119.700583	0.6	95.0	91.0	4.0	ENVO:01000177	grassland biome	ENVO:00000011	garden	ENVO:00005801	rhizosphere
nmdc:bsm-11-hqqnxn17	NOR: Luster Municipality	61.6754	7.21196	43.4651517	-80.5218689	5753730.5		440.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-hqym3x22	USA: AZ, Pima	31.91068	-110.83549	32.1112624	-111.6546163	80389.0		983.0		ENVO:00000446		ENVO:01000869		ENVO:00001998	
nmdc:bsm-11-hqyw6174	USA: Michigan, Kellogg Biological Station	42.39	-85.37	42.4118364	-85.3877345	2831.3	286.0	275.0	11.0	ENVO:01001442	agricultural biome	ENVO:01001442	phyllosphere biome	ENVO:01001001	plant-associated biome
nmdc:bsm-11-hr0q6n59	USA: Wisconsin, Rhinelander	45.665551	-89.218027	45.636623	-89.412075	15422.2	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hr2pke72	USA: Florida, Disney Wilderness Preserve	28.073118	-81.428559	28.087033	-81.4031241	2936.1	19	17.0	2.0	ENVO:00000446	terrestrial biome	ENVO:01000891	area of pastureland or hayfields	ENVO:00001998	soil
nmdc:bsm-11-hr55b403	USA: Colorado	38.920281155	-106.948918934	38.7251776	-105.607716	118196.3		2777.0		ENVO:01000177		ENVO:00000292		ENVO:00005802	
nmdc:bsm-11-hrep6846	USA: Wyoming, Yellowstone National Park	44.952363	-110.541582	44.6200885	-110.5606893	36978.0	2155.4	2116.0	39.40000000000009	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-hrfgsr73	USA: Tennessee, Oak Ridge	35.938227	-84.32368	36.0103562	-84.2696449	9379.3	280.7	323.0	42.30000000000001	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-hrftz471	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-hrgfan89	USA: North Carolina	35.9076	-79.0506	35.6729639	-79.0392919	26110.3	0.0	152.0	152.0	ENVO:00000446	terrestrial biome	PO:0025025	root system	ENVO:00005801	rhizosphere
nmdc:bsm-11-hrhscv59	USA: University of North Carolina	35.9082	-79.0499	35.9050353	-79.0477533	401.5	148.0	123.0	25.0	ENVO:00000446	terrestrial biome	PO:0025025	root system	ENVO:00005801	rhizosphere
nmdc:bsm-11-hrkfxp73	USA: California, Berkeley	37.851667	-122.294444	37.8708393	-122.272863	2852.1	13.0	10.0	3.0	ENVO:01001001	plant associated environment	PO:0009005	root	ENVO:00005801	rhizosphere
nmdc:bsm-11-hrpqpm05	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hrsmyh88	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00000021	freshwater lake	ENVO:04000007	lake water
nmdc:bsm-11-hrv06e26	USA: Michigan, Escanaba	45.763274	-87.187681	45.7455707	-87.0647434	9739.1	217.0	217.0	0.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hs153937	USA: Michigan, Kellogg Biological Station	42.39	-85.37	42.4118364	-85.3877345	2831.3	286.0	275.0	11.0	ENVO:01001442	agricultural biome	ENVO:01001442	phyllosphere biome	ENVO:01001001	plant-associated biome
nmdc:bsm-11-hs3mct98	USA: Toolik Field Station, Alaska	68.6427	-149.4034	68.6276503	-149.5942706	7911.0		750.0		ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-hs4bjk85	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hs5rpr59	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hs6pbp44	USA: TN, Sevier	35.68896	-83.50195	35.8047065	-83.5291901	13103.1		600.0		ENVO:00000446		ENVO:01000816		ENVO:00001998	
nmdc:bsm-11-hsbzr487	USA: Tennessee	35.8444	-83.9599	35.7730076	-86.2820081	209544.6		277.0		ENVO:00000446		ENVO:00000291		ENVO:00005802	
nmdc:bsm-11-hsfxtk02	USA: MD, Anne Arundel	38.890131	-76.560014	38.9722583	-76.573454	9205.8		15.0		ENVO:00000446		ENVO:01000816		ENVO:00001998	
nmdc:bsm-11-hsmsxy17	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hsnzw352	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hspekq75	USA: Virginia, Blandy Experimental Farm	39.087456	-77.971942	39.060711	-78.0655341	8609.2	137.4	153.0	15.599999999999994	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-hsr1ar46	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hsx4d487	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-ht067m65	USA: Wisconsin, Rhinelander	45.665551	-89.218027	45.636623	-89.412075	15422.2	500.0	487.0	13.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-ht2c1k71	USA: Oregon	44.5882	-123.1924	43.9792797	-120.737257	206824.1	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	PO:0025034	leaf
nmdc:bsm-11-ht2pqa52	USA: Michigan, University of Notre Dame Environmental Research Center	46.234625	-89.560771	46.232455	-89.5204851	3108.0	523.7	513.0	10.700000000000045	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-ht2v0s47	USA: Oregon	46.121423	-123.271523	43.9792797	-120.737257	310403.7	1.0	32.0	31.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	ENVO:01000349	root matter
nmdc:bsm-11-ht3fsf63	USA: Alaska, Delta Junction	63.87415	-145.741425	64.0373478	-145.732157	18152.4	522.1	532.0	9.899999999999977	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
nmdc:bsm-11-htapak56	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-htaq4721	USA: New York	42.13247	-74.69548	40.7127281	-74.0060152	168007.6		396.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-htdvas69	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hthxqt68	USA: North Dakota, Chase Lake National Wildlife Refuge	47.136134	-99.232896	47.0073926	-99.4455091	21545.2	573.6	569.0	4.600000000000023	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-htn66e52	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-htwn4756	USA: Michigan, Kellogg Biological Station	42.39	-85.37	42.4118364	-85.3877345	2831.3	286.0	275.0	11.0	ENVO:01001442	agricultural biome	ENVO:01001442	phyllosphere biome	ENVO:01001001	plant-associated biome
nmdc:bsm-11-hv1hv533	USA: Oregon	44.5875	-123.1933	43.9792797	-120.737257	206867.4	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:01001057	environment associated with a plant part or small plant	PO:0025034	leaf
nmdc:bsm-11-hv9x5m06	USA: Washington	46.2530248	-119.47723	38.8950368	-77.0365427	3525605.5		152.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-hvare648	USA: Alaska, Delta Junction	63.87415	-145.741425	64.0373478	-145.732157	18152.4	522.1	532.0	9.899999999999977	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
nmdc:bsm-11-hve4pj81	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hves3j55	USA: Wisconsin, Treehaven	45.493852	-89.591026	45.4921665	-89.5638439	2127.0	468.3	472.0	3.6999999999999886	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-hvg66j43	USA: California, Davis	38.5326	-121.783	38.5435526	-121.739005	4015.6	16.0	18.0	2.0	ENVO:00000446	terrestrial biome	ENVO:01001206	grassland ecosystem	ENVO:00005755	field soil
nmdc:bsm-11-hvgyw305	USA: Maryland	39.311813	-76.717476	39.5162401	-76.9382069	29602.0		106.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-hvpheq33	USA: Wisconsin, Treehaven	45.49355	-89.592162	45.4921665	-89.5638439	2212.7	465.5	460.0	5.5	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-hvpj4h73	USA: Wisconsin, Madison	43.078418	-89.386482	43.074761	-89.3837613	462.8		273.0		ENVO:01000249	urban biome	ENVO:00002123	bioreactor	ENVO:00002059	biosolids
nmdc:bsm-11-hw4pr543	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-hw79fz90	USA: Illinois	45.43525	-106.39197	40.0796606	-89.4337288	1503361.2		975.0		ENVO:01000248	dense settlement biome	ENVO:00000076	mine	ENVO:00001995	rock
nmdc:bsm-11-hwk24014	USA: CO, Boulder	40.05425	-105.58237	40.0149856	-105.270545	26904.5		3466.0		ENVO:00000446		ENVO:01000869		ENVO:00001998	
nmdc:bsm-11-hwrzs263	USA: Alaska, Healy	63.8798	-149.21539	63.950262	-149.0258707	12134.6		673.0		ENVO:00000446		ENVO:01000861	area of dwarf scrub	ENVO:00001998	soil
nmdc:bsm-11-hwy3rv94	USA: Alaska, Toolik Field Station	68.627943	-149.347229	68.6276503	-149.5942706	10010.7	843.8	874.0	30.200000000000045	ENVO:00000446	terrestrial biome	ENVO:01000861	area of dwarf scrub	ENVO:00001998	soil
nmdc:bsm-11-hx03gs06	USA: Oregon	44.588	-123.194	43.9792797	-120.737257	206937.4	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:00000011	garden	ENVO:00005802	bulk soil
nmdc:bsm-11-hx494380	USA: Washington	46.2530248	-119.47723	38.8950368	-77.0365427	3525605.5		152.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-hx4er463	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	332.0	333.0	1.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hx541j23	USA: Washington, Wind River Experimental Forest	45.850153	-121.989672	45.8090043	-121.9823059	4611.0	598.4	591.0	7.399999999999977	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-hx8qxc63	USA: Oregon	44.5882	-123.194	43.9792797	-120.737257	206944.4	62.0	61.0	1.0	ENVO:00000446	terrestrial biome	ENVO:00005801	rhizosphere	ENVO:00001998	soil
nmdc:bsm-11-hxabxz21	USA: California, Davis	38.5326	-121.783	38.5435526	-121.739005	4015.6	16.0	18.0	2.0	ENVO:01001001	plant associated environment	PO:0009005	root	ENVO:00005801	rhizosphere
nmdc:bsm-11-hxbxmf11	USA: Wisconsin, Hancock	44.119417	-89.533806	44.133584	-89.523177	1789.2	500.0	333.0	167.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hxc7zf51	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hxyc6233	USA: Michigan, Lake City	44.296098	-85.199612	44.335287	-85.215046	4527.3	372.0	377.0	5.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hy027v38	USA: Maryland, Smithsonian Environmental Research Center	38.893246	-76.547604	38.8793738	-76.5577299	1774.1	15.6	15.0	0.5999999999999996	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-hy4g7q35	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hy5gsq10	USA: Alabama, Dead Lake	32.531982	-87.81434	30.8887396	-87.9914339	183486.4	24.6	16.0	8.600000000000001	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
nmdc:bsm-11-hy8fpk52	USA: Wyoming, Yellowstone National Park	44.965771	-110.583711	44.6200885	-110.5606893	38481.0	2046.8	2024.0	22.799999999999955	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-hybmpy50	USA: Tennessee, Great Smoky Mountains National Park	35.593016	-83.474652	35.63422	-83.402366	7980.7	1776.7	1647.0	129.70000000000005	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-hyh58649	USA: Michigan, Kellogg Biological Station	42.39	-85.37	42.4118364	-85.3877345	2831.3	286.0	275.0	11.0	ENVO:01001442	agricultural biome	ENVO:01001442	phyllosphere biome	ENVO:01001001	plant-associated biome
nmdc:bsm-11-hyhdyz58	USA: Alabama, Talladega National Forest	32.898842	-87.446131	32.9349471	-87.3948069	6250.6	99	113.0	14.0	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-hyjdg288	USA: Florida, Ordway-Swisher Biological Station	29.702914	-82.008881	29.7025773	-81.9834412	2457.4	31	35.0	4.0	ENVO:00000446	terrestrial biome	ENVO:01000893	area of woody wetland	ENVO:00001998	soil
nmdc:bsm-11-hyjvas73	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hym26c95	USA: Alaska	68.62722	-149.5972	64.4459613	-149.680909	464949.4		730.0		ENVO:01000253		ENVO:00000022	river	ENVO:00002007	sediment
nmdc:bsm-11-hyqr5r51	Congo: Brazzaville	-4.3092	15.2356	-0.7264327	15.6419155	400933.5	260.0	103.0	157.0	ENVO:01000253	freshwater river biome	ENVO:00000022	river	ENVO:00002042	surface water
nmdc:bsm-11-hysmh115	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hz2dx486	USA: Alabama, Talladega National Forest	32.951498	-87.398914	32.9349471	-87.3948069	1879.9	137.2	135.0	2.1999999999999886	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
nmdc:bsm-11-hz2f0n70	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	500.0	280.0	220.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hzak3r42	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hzedzp03	USA: Tennessee, Oak Ridge	35.907944	-84.275214	36.0103562	-84.2696449	11398.7	293.1	229.0	64.10000000000002	ENVO:00000446	terrestrial biome	ENVO:01000816	area of deciduous forest	ENVO:00001998	soil
nmdc:bsm-11-hzfkq889	USA: Michigan, Lake City	44.296098	-85.199683	44.335287	-85.215046	4525.8	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hzjt5k36	USA: California, San Joaquin Experimental Range	37.108972	-119.746305	37.1027423	-119.7331623	1355.8	383.1	412.0	28.899999999999977	ENVO:00000446	terrestrial biome	ENVO:01000888	area of gramanoid or herbaceous vegetation	ENVO:00001998	soil
nmdc:bsm-11-hzk7sw57	USA: Wisconsin	43.0995	-89.4045	44.4308975	-89.6884637	149790.2	258.0	259.0	1.0	ENVO:01000252	freshwater lake biome	ENVO:00002131	epilimnion	ENVO:04000007	lake water
nmdc:bsm-11-hzm4q873	USA: Michigan, Lake City	44.296098	-85.19964	44.335287	-85.215046	4526.7	500.0	377.0	123.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hzm5x911	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hzny7n31	USA: Iowa, Ames	42.013	-93.743	42.0267567	-93.6170448	10516.8	325.0	328.0	3.0	ENVO:01000245	cropland biome	ENVO:00000078	farm	ENVO:00005802	bulk soil
nmdc:bsm-11-hzp5c032	USA: Michigan, Delton	42.476365	-85.451887	42.4997581	-85.4080641	4436.0	298.0	280.0	18.0	ENVO:01000221	temperate woodland biome	ENVO:00000114	agricultural field	ENVO:00005749	farm soil
nmdc:bsm-11-hzrmrk90	USA: Washington, Wind River Experimental Forest	45.824185	-121.955555	45.8090043	-121.9823059	2673.4	363.5	371.0	7.5	ENVO:00000446	terrestrial biome	ENVO:01000843	area of evergreen forest	ENVO:00001998	soil
